NHSTID,DIVA_NR,Y_KOORD,X_KOORD,CHSTNAME,CNAME,VTYP,HSTTYP,HAFAS_PRIO,LINKTEXT,ZONEN,SYMB_CODE,SYMB_TEXT,LINIEN,E,N
8503137,10980,,,Gibswil,Gibswil-Ried,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,173,1,Bahn,S26,2711678,1241369
8503136,10856,,,Fischenthal,Fischenthal,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,173,1,Bahn,S26,2712221,1243559
8503627,976,,,"Sternenberg, Gfell",Sternenberg,Bus,&nbsp;,0,,171,2,Bus,809,2712849,1248997
8580234,1221,,,"Wald ZH, Hittenberg",Wald ZH,Bus,&nbsp;,0,,134,2,Bus,892,2713229,1237374
8503413,13524,,,Kaiserstuhl AG,Kaiserstuhl AG,,&nbsp;,0,,118,99,,,2673721,1268900
8573268,1901,,,"Bachs, Alt-Bachs",Bachs,Bus,&nbsp;,0,,118,2,Bus,535,2675392,1264139
8502223,11137,,,Hedingen,Hedingen,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,155,1,Bahn,"S14,S5,SN5",2676163,1239163
8590802,2631,,,"Schlieren, Talacker-Windegg",Schlieren,Bus,&nbsp;,0,,154,2,Bus,"302,N30",2676173,1251023
8590786,6347,,,"Schlieren, Bahnhof",Schlieren,Bus,&nbsp;,0,,154,2,Bus,"302,307,317,N30,N34",2676237,1250336
8511473,7083,,,"Regensdorf, Spittelhölzli",Regensdorf,Bus,&nbsp;,0,,111,2,Bus,454,2676634,1255597
8502953,1463,,,"Affoltern a.A., Kronenplatz",Affoltern am Albis,Bus,&nbsp;,0,,156,2,Bus,"200,225,N24",2676783,1237187
8503551,1495,,,"Birmensdorf ZH, Landikon Bach",Birmensdorf ZH,Bus,&nbsp;,0,,154,2,Bus,"220,N23",2677298,1245112
8583743,6922,,,"Mettmenstetten, Rennweg",Mettmenstetten,Bus,&nbsp;,0,,156,2,Bus,"223,N24",2677435,1233269
8583805,6934,,,"Bonstetten, Dorfstrasse",Bonstetten,Bus,&nbsp;,0,,155,2,Bus,"200,205,210,228,N23",2677474,1241200
8502222,10521,,,Bonstetten-Wettswil,Bonstetten,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,155,1,Bahn,"S14,S5,SN5",2677817,1242189
8591130,852,,,"Zürich, Feusisbergli",Zürich,Bus,&nbsp;,0,,110,2,Bus,35,2677940,1249606
8576243,1546,,,"Regensdorf, Lettenhau",Regensdorf,Bus,&nbsp;,0,,111,2,Bus,485,2677965,1253286
8590725,748,,,"Oberengstringen, Eggbühl",Oberengstringen,Bus,&nbsp;,0,,154,2,Bus,"304,N13",2678156,1251038
8591141,893,,,"Zürich, Friedhof Eichbühl",Zürich,Bus,&nbsp;,0,,110,2,Bus,35,2678223,1248521
8573713,1034,,,"Wettswil a.A., Grund",Wettswil am Albis,Bus,&nbsp;,0,,155,2,Bus,"200,210,220,221,229,N23",2678272,1242820
8590908,14,,,"Watt, Brünigstrasse",Watt,Bus,&nbsp;,0,,111,2,Bus,451,2678667,1255560
8576743,6102,,,"Wettswil a.A., Beerimoos",Wettswil am Albis,Bus,&nbsp;,0,,155,2,Bus,221,2678728,1242641
8591428,2872,,,"Zürich, Werdhölzli",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"17,307",2678766,1250191
8591408,2754,,,"Zürich, Untermoosstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,"67,80,N8",2678896,1248191
8591311,2034,,,"Zürich, Rautistrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,"67,78,80,N1,N8",2678944,1248583
8591436,6015,,,"Zürich, Winzerstrasse Süd",Zürich,Bus,&nbsp;,0,,110,2,Bus,"304,80,89,N8",2679075,1250798
8581059,3617,,,"Stallikon, Loomatt",Stallikon,Bus,&nbsp;,0,,155,2,Bus,"227,235,236,N23",2679119,1243594
8511418,7171,,,"Uetliberg, Bahnhof",Ringlikon,,&nbsp;,0,,155,99,,,2679270,1245140
8591372,6003,,,"Zürich, Solidapark",Zürich,Bus,&nbsp;,0,,110,2,Bus,35,2679270,1249074
8591167,1041,,,"Zürich, Grünaustrasse",Zürich,"Bus,Tram",&nbsp;,2,,110,3,Bus Tram,"17,78,N17",2679313,1249909
8591165,1026,,,"Zürich, Grimselstrasse",Zürich,Tram,&nbsp;,2,,110,5,Tram,2,2679391,1248991
8591134,867,,,"Zürich, Flurstrasse",Zürich,Bus,&nbsp;,0,,110,2,Bus,"83,89,N12",2679543,1248390
8591348,3566,,,"Zürich, Schützenhaus Höngg",Zürich,Bus,&nbsp;,0,,110,2,Bus,38,2679883,1251529
8591138,883,,,"Zürich, Freihofstrasse",Zürich,Tram,&nbsp;,2,,110,5,Tram,2,2680098,1248585
8576263,1259,,,"Zürich, Hungerbergstrasse",Zürich,"Bus,Trolleybus",&nbsp;,0,,110,2,Bus,"32,492,N2",2680203,1252797
8591043,3150,,,"Zürich, Am Börtli",Zürich,Bus,&nbsp;,0,,110,2,Bus,38,2680660,1250416
8591034,46,,,"Zürich, Albisgütli",Zürich,Tram,&nbsp;,2,,110,5,Tram,"13,17",2680775,1245121
8591038,48,,,"Zürich, Albisriederplatz",Zürich,"Bus,Tram,Trolleybus",&nbsp;,2,,110,3,Bus Tram,"2,3,33,72,83,N15,N18,N3,N9",2680938,1248039
8591182,1143,,,"Zürich, Hegianwandweg",Zürich,"Bus,Trolleybus",&nbsp;,0,,110,2,Bus,"32,89,N2",2680941,1245641
8587560,7130,,,"Hilfikon, Dorf",Hilfikon,Bus,&nbsp;,0,,,2,Bus,N32,2661066,1242806
8502271,12539,,,Wohlen Oberdorf,Wohlen AG,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,,1,Bahn,S17,2664100,1244200
8502571,6059,,,"Rottenschwil, Kapelle",Rottenschwil,Bus,&nbsp;,0,,,2,Bus,245,2669826,1240774
8572599,6212,,,"Berikon, Kreisschule",Berikon,Bus,&nbsp;,0,,,2,Bus,N31,2670085,1245461
8572560,6213,,,"Berikon-Widen, Bahnhof",Berikon,Bus,&nbsp;,0,,,2,Bus,"N31,N32",2670117,1246097
8502560,6211,,,"Berikon, Kirche",Berikon,Bus,&nbsp;,0,,,2,Bus,N31,2670479,1244885
8502890,6242,,,"Merenschwand, Zentrum",Merenschwand,Bus,&nbsp;,0,,,2,Bus,217,2670868,1234715
8590241,757,,,"Kindhausen AG, Eichholz",Kindhausen AG,Bus,&nbsp;,0,,184,2,Bus,"305,315,N31",2671101,1249704
8590537,6698,,,"Dietikon, Weinberg",Dietikon,Bus,&nbsp;,0,,154,2,Bus,325,2671232,1250593
8502277,12517,,,Rudolfstetten,Rudolfstetten-Friedlisberg,,&nbsp;,0,,,99,,,2671300,1246700
8590531,6261,,,"Dietikon, Stadthalle Ost",Dietikon,Bus,&nbsp;,0,,154,2,Bus,306,2671830,1250956
8572602,3558,,,"Oberlunkhofen, Haldenmatten",Oberlunkhofen,Bus,&nbsp;,0,,155,2,Bus,245,2671852,1240711
8590532,2471,,,"Dietikon, Staffelackerstrasse",Dietikon,Bus,&nbsp;,0,,154,2,Bus,306,2671876,1250556
8572597,6206,,,"Oberwil-Lieli, Im Moos",Lieli AG,Bus,&nbsp;,0,,,2,Bus,N31,2672202,1243801
8590521,1758,,,"Dietikon, Oberdorf",Dietikon,Bus,&nbsp;,0,,154,2,Bus,"306,325,N31,N36",2672296,1250543
8502879,1941,,,"Jonen, Taverne",Jonen,Bus,&nbsp;,0,,155,2,Bus,"215,N22",2672378,1238791
8590738,1759,,,"Oetwil an der Limmat, Oberdorf",Oetwil an der Limmat,Bus,&nbsp;,0,,154,2,Bus,309,2672389,1253434
8502555,6245,,,"Rickenbach AG, Zürichstrasse",Rickenbach AG,Bus,&nbsp;,0,,,2,Bus,217,2672431,1235189
8590523,1868,,,"Dietikon, Pestalozzi",Dietikon,Bus,&nbsp;,0,,154,2,Bus,"309,N34",2672534,1251920
8590513,725,,,"Dietikon, Dörfli",Dietikon,Bus,&nbsp;,0,,154,2,Bus,"314,N34,N36",2673071,1250405
8503503,13729,,,Turgi,Turgi,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,,1,Bahn,"S12,S19,SN1",2661400,1260400
8503414,13633,,,Mellikon,Mellikon,,&nbsp;,0,,,99,,,2668800,1269000
8505349,7044,,,"Schleinikon, Gemeindehaus",Schleinikon,Bus,&nbsp;,0,,117,2,Bus,"555,N51",2672128,1261165
8576238,667,,,"Boppelsen, Dorf",Boppelsen,Bus,&nbsp;,0,,117,2,Bus,"450,N45",2672620,1258144
8580446,6158,,,"Oberweningen, Dorf",Oberweningen,,&nbsp;,0,,,99,,,2673041,1261508
8576287,1217,,,"Regensberg, Hirsmühle",Regensberg,Bus,&nbsp;,0,,112,2,Bus,593,2675816,1259537
8573267,3177,,,"Stadel b. N., Stig",Stadel bei Niederglatt,Bus,&nbsp;,0,,118,2,Bus,535,2676355,1264369
8503786,1983,,,"Stadel b. N., Zentrum",Stadel bei Niederglatt,Bus,&nbsp;,0,,118,2,Bus,"510,515,535,N50",2677421,1264659
8503854,2919,,,"Windlach, Kreuz",Windlach,Bus,&nbsp;,0,,118,2,Bus,"510,515,N50",2677735,1265845
8503860,2075,,,"Riedt bei Neerach, Riedacher",Riedt bei Neerach,Bus,&nbsp;,0,,112,2,Bus,"510,N50",2677967,1261644
8503402,10752,,,Eglisau,Eglisau,S-Bahn,<IMG SRC="../gisbrowser/_img/ZVV/HstTyp4.gif" ALT="S-Bahn Haltestelle">,4,,113,1,Bahn,S9,2681082,1269622
8573260,969,,,"Höri, Fuhrstrasse",Höri,Bus,&nbsp;,0,,112,2,Bus,"525,E,N54",2681112,1262644
8579945,6087,,,"Eglisau, Schlafapfelbaum",Eglisau,Bus,&nbsp;,0,,113,2,Bus,"542,543,N53",2681335,1270414
8583818,6956,,,"Eglisau, Städtli",Eglisau,Bus,&nbsp;,0,,113,2,Bus,"542,543",2681624,1270049
8575955,996,,,"Glattfelden, Bahnhof",Glattfelden,Bus,&nbsp;,0,,113,2,Bus,540,2681725,1267026
8580622,3203,,,"Bülach, Bahnhof Ost",Bülach,Bus,&nbsp;,0,,112,2,Bus,501,2682784,1264308
8581780,6343,,,"Bülach, Grampenweg",Bülach,Bus,&nbsp;,0,,112,2,Bus,"504,N54",2682902,1263481
8582005,6431,,,"Bülach, Einkaufszentrum Süd",Bülach,Bus,&nbsp;,0,,112,2,Bus,"501,504",2682934,1262612
8580621,3287,,,"Bülach, Kreuzstrasse",Bülach,Bus,&nbsp;,0,,112,2,Bus,501,2683057,1263769
8580620,3221,,,"Bachenbülach, Bramenstrasse",Bachenbülach,Bus,&nbsp;,0,,112,2,Bus,"501,504",2683066,1262148
8573709,2018,,,"Rafz, Bahnhof",Rafz,Bus,&nbsp;,0,,114,2,Bus,"545,675",2683117,1273204
8580632,3406,,,"Bülach, Moritz-Meyer-Weg",Bülach,Bus,&nbsp;,0,,112,2,Bus,501,2683265,1263283
8503856,3407,,,"Bülach, Kantonsschule",Bülach,Bus,&nbsp;,0,,112,2,Bus,"501,E",2683497,1263531
8503788,3743,,,"Winkel, Zentrum",Winkel,Bus,&nbsp;,0,,112,2,Bus,"530,E,N54",2683928,1260804
